Order_ID,Customer_ID,Product_ID,Order_Date,Quantity,Sales,Profit,Discount,Month,Year,Quarter,Profit_Margin
4208,C0533,P055,2024-12-13,4,84955.72,30563.72,20,December,2024,4,35.98
4209,C0292,P085,2025-05-19,1,20957.25,6350.25,0,May,2025,2,30.3
4210,C0134,P073,2024-05-12,1,10891.55,4279.55,5,May,2024,2,39.29
4211,C0581,P037,2024-12-28,4,67142.56,23450.56,0,December,2024,4,34.93
4212,C0434,P025,2024-08-24,5,7758.1,2873.1,0,August,2024,3,37.03
4213,C0200,P043,2024-10-21,1,7722.12,1185.12,15,October,2024,4,15.35
4214,C0348,P063,2024-01-13,5,22520.11,5070.11,10,January,2024,1,22.51
4215,C0261,P027,2024-05-01,2,17660.44,6612.44,20,May,2024,2,37.44
4216,C0020,P028,2024-02-02,1,4612.26,1145.26,5,February,2024,1,24.83
4217,C0585,P076,2025-09-18,2,42171.15,12649.15,20,September,2025,3,29.99
4218,C0009,P029,2024-11-03,3,11484.82,1848.82,20,November,2024,4,16.1
4219,C0153,P004,2025-10-31,5,54427.68,23172.68,5,October,2025,4,42.58
4220,C0316,P036,2024-06-27,3,22972.37,9634.37,20,June,2024,2,41.94
4221,C0191,P013,2025-01-17,5,70231.51,19466.51,5,January,2025,1,27.72
4222,C0557,P077,2025-01-05,5,74941.76,20291.76,0,January,2025,1,27.08
4223,C0380,P021,2025-02-21,4,48076.39,7876.39,0,February,2025,1,16.38
4224,C0034,P063,2024-01-14,4,21220.69,7260.69,20,January,2024,1,34.22
4225,C0088,P036,2025-07-14,1,6262.45,1816.45,15,July,2025,3,29.01
4226,C0030,P006,2025-03-25,1,14484.97,2392.97,15,March,2025,1,16.52
4227,C0473,P009,2025-05-05,4,78265.27,19009.27,5,May,2025,2,24.29
4228,C0357,P007,2024-08-11,5,8788.61,2148.61,5,August,2024,3,24.45
4229,C0073,P055,2024-11-10,2,41356.4,14160.4,10,November,2024,4,34.24
4230,C0552,P085,2024-08-18,5,117168.45,44133.45,10,August,2024,3,37.67
4231,C0587,P004,2025-04-14,1,7199.94,948.94,15,April,2025,2,13.18
4232,C0512,P022,2024-12-08,4,96468.74,37760.74,5,December,2024,4,39.14
4233,C0433,P026,2025-10-10,3,6096.16,819.16,5,October,2025,4,13.44
4234,C0514,P039,2025-05-20,3,25185.48,10269.48,0,May,2025,2,40.78
4235,C0258,P014,2024-09-18,2,52762.14,23294.14,10,September,2024,3,44.15
4236,C0107,P083,2024-10-19,2,10852.93,4594.93,5,October,2024,4,42.34
4237,C0366,P034,2024-07-07,1,17468.62,5409.62,10,July,2024,3,30.97
4238,C0307,P028,2025-11-08,5,20624.25,3289.25,5,November,2025,4,15.95
4239,C0540,P008,2024-08-12,5,72794.9,27484.9,5,August,2024,3,37.76
4240,C0364,P006,2024-03-12,2,32648.76,8464.76,0,March,2024,1,25.93
4241,C0248,P058,2025-08-08,1,16182.83,6249.83,0,August,2025,3,38.62
4242,C0107,P059,2025-11-24,1,12495.78,4526.78,15,November,2025,4,36.23
4243,C0103,P013,2025-10-14,1,14026.47,3873.47,0,October,2025,4,27.62
4244,C0181,P021,2025-06-06,5,75940.86,25690.86,15,June,2025,2,33.83
4245,C0550,P084,2024-04-29,3,24241.25,5707.25,5,April,2024,2,23.54
4246,C0221,P037,2024-08-13,1,15288.02,4365.02,15,August,2024,3,28.55
4247,C0564,P022,2024-10-15,2,45515.52,16161.52,0,October,2024,4,35.51
4248,C0235,P045,2024-12-08,3,48415.76,21100.76,15,December,2024,4,43.58
4249,C0275,P039,2025-04-06,5,37581.22,12721.22,20,April,2025,2,33.85
4250,C0404,P036,2024-03-30,3,22770.45,9432.45,5,March,2024,1,41.42
4251,C0220,P048,2025-03-09,2,8034.9,2802.9,20,March,2025,1,34.88
4252,C0517,P070,2024-08-24,3,7522.99,1546.99,0,August,2024,3,20.56
4253,C0159,P047,2024-01-09,2,23165.24,6879.24,5,January,2024,1,29.7
4254,C0073,P041,2025-06-17,2,4837.29,1495.29,10,June,2025,2,30.91
4255,C0152,P003,2025-04-19,2,35168.31,5874.31,15,April,2025,2,16.7
4256,C0033,P061,2024-01-02,1,2705.25,1016.25,5,January,2024,1,37.57
4257,C0369,P030,2024-06-14,4,33329.46,6109.46,10,June,2024,2,18.33
4258,C0428,P012,2024-01-07,2,31735.75,12071.75,20,January,2024,1,38.04
4259,C0109,P040,2024-04-11,2,10160.12,2178.12,5,April,2024,2,21.44
4260,C0561,P055,2024-03-10,5,110253.41,42263.41,5,March,2024,1,38.33
4261,C0494,P001,2024-05-07,3,29745.24,12645.24,20,May,2024,2,42.51
4262,C0148,P052,2024-01-05,5,54081.59,18556.59,15,January,2024,1,34.31
4263,C0125,P059,2024-04-18,3,36281.34,12374.34,15,April,2024,2,34.11
4264,C0323,P012,2025-07-02,1,14522.22,4690.22,5,July,2025,3,32.3
4265,C0380,P065,2024-03-24,3,43258.65,11590.65,20,March,2024,1,26.79
4266,C0249,P060,2025-04-19,5,29032.25,12177.25,20,April,2025,2,41.94
4267,C0295,P012,2025-01-25,4,49508.51,10180.51,0,January,2025,1,20.56
4268,C0359,P018,2024-12-13,5,53239.68,17409.68,0,December,2024,4,32.7
4269,C0072,P046,2024-08-09,2,40504.12,12784.12,20,August,2024,3,31.56
4270,C0031,P055,2025-09-15,1,20476.79,6878.79,15,September,2025,3,33.59
4271,C0402,P020,2025-05-06,2,8299.9,2693.9,20,May,2025,2,32.46
4272,C0410,P003,2024-12-05,2,48991.54,19697.54,10,December,2024,4,40.21
4273,C0306,P006,2025-06-10,3,62142.65,25866.65,0,June,2025,2,41.62
4274,C0214,P057,2024-06-15,2,26044.41,5362.41,15,June,2024,2,20.59
4275,C0239,P027,2024-08-06,1,6546.4,1022.4,20,August,2024,3,15.62
4276,C0245,P021,2025-10-02,5,67408.09,17158.09,5,October,2025,4,25.45
4277,C0280,P038,2024-03-01,2,11666.21,2242.21,5,March,2024,1,19.22
4278,C0321,P003,2025-05-13,3,53065.01,9124.01,10,May,2025,2,17.19
4279,C0312,P031,2025-06-21,3,54463.64,19897.64,5,June,2025,2,36.53
4280,C0537,P003,2025-08-14,1,17472.78,2825.78,10,August,2025,3,16.17
4281,C0208,P061,2025-11-20,5,13612.08,5167.08,0,November,2025,4,37.96
4282,C0237,P034,2024-05-10,2,39269.35,15151.35,0,May,2024,2,38.58
4283,C0250,P030,2024-10-10,1,10630.28,3825.28,0,October,2024,4,35.98
4284,C0587,P085,2024-05-13,2,37755.05,8541.05,5,May,2024,2,22.62
4285,C0034,P062,2025-12-13,4,3071.23,987.23,5,December,2025,4,32.14
4286,C0407,P059,2024-02-12,1,10426.68,2457.68,5,February,2024,1,23.57
4287,C0366,P006,2024-12-09,2,35723.87,11539.87,15,December,2024,4,32.3
4288,C0369,P023,2024-07-20,1,10203.89,2990.89,15,July,2024,3,29.31
4289,C0451,P090,2024-12-18,1,1324.13,493.13,0,December,2024,4,37.24
4290,C0228,P012,2025-04-12,5,63909.27,14749.27,15,April,2025,2,23.08
4291,C0008,P040,2024-04-08,4,22051.21,6087.21,20,April,2024,2,27.6
4292,C0230,P062,2024-03-13,5,3905.48,1300.48,5,March,2024,1,33.3
4293,C0151,P088,2024-04-01,1,4966.42,1810.42,20,April,2024,2,36.45
4294,C0242,P066,2025-04-25,4,31115.66,11591.66,0,April,2025,2,37.25
4295,C0194,P071,2024-02-11,3,21573.15,6117.15,20,February,2024,1,28.36
4296,C0589,P080,2024-08-11,2,32449.42,11217.42,20,August,2024,3,34.57
4297,C0429,P011,2024-09-26,1,9940.06,4304.06,0,September,2024,3,43.3
4298,C0318,P022,2024-10-09,2,49825.35,20471.35,20,October,2024,4,41.09
4299,C0368,P019,2024-06-15,1,16787.0,5978.0,15,June,2024,2,35.61
4300,C0011,P003,2024-05-01,2,44493.72,15199.72,5,May,2024,2,34.16
4301,C0314,P044,2024-02-27,4,55531.57,17663.57,20,February,2024,1,31.81
4302,C0149,P055,2025-03-03,3,57675.0,16881.0,10,March,2025,1,29.27
4303,C0113,P022,2025-01-27,4,85087.15,26379.15,0,January,2025,1,31.0
4304,C0518,P086,2024-03-27,2,20383.81,7685.81,5,March,2024,1,37.71
4305,C0326,P088,2025-01-05,5,23400.07,7620.07,15,January,2025,1,32.56
4306,C0214,P043,2024-10-20,3,23323.15,3712.15,20,October,2024,4,15.92
4307,C0254,P040,2025-03-27,3,16107.6,4134.6,0,March,2025,1,25.67
4308,C0575,P059,2025-12-02,4,44769.38,12893.38,5,December,2025,4,28.8
4309,C0102,P032,2024-08-18,3,42485.75,14951.75,5,August,2024,3,35.19
4310,C0364,P009,2024-11-05,5,105249.1,31179.1,0,November,2024,4,29.62
4311,C0336,P090,2024-07-13,5,5796.24,1641.24,15,July,2024,3,28.32
4312,C0406,P072,2024-05-17,2,44066.59,18148.59,15,May,2024,2,41.18
4313,C0339,P012,2024-03-31,4,67775.58,28447.58,0,March,2024,1,41.97
4314,C0164,P089,2024-08-09,3,39523.74,17314.74,10,August,2024,3,43.81
4315,C0206,P077,2025-11-01,4,69189.17,25469.17,10,November,2025,4,36.81
4316,C0046,P054,2025-11-20,5,39449.92,14824.92,10,November,2025,4,37.58
4317,C0531,P055,2025-06-09,2,33068.1,5872.1,20,June,2025,2,17.76
4318,C0456,P064,2025-08-31,1,4338.22,1440.22,15,August,2025,3,33.2
4319,C0284,P012,2025-02-21,5,59668.24,10508.24,20,February,2025,1,17.61
4320,C0382,P048,2025-12-29,2,8191.51,2959.51,10,December,2025,4,36.13
4321,C0218,P008,2025-11-30,1,14297.21,5235.21,20,November,2025,4,36.62
4322,C0203,P012,2025-07-27,4,51967.44,12639.44,5,July,2025,3,24.32
4323,C0138,P002,2024-10-15,3,14492.01,5831.01,5,October,2024,4,40.24
4324,C0568,P088,2025-01-09,4,22510.74,9886.74,5,January,2025,1,43.92
4325,C0008,P011,2024-08-18,1,7817.33,2181.33,5,August,2024,3,27.9
4326,C0285,P008,2024-02-05,2,23914.3,5790.3,5,February,2024,1,24.21
4327,C0398,P032,2025-11-15,2,22034.66,3678.66,10,November,2025,4,16.69
4328,C0303,P027,2025-01-17,5,40730.67,13110.67,0,January,2025,1,32.19
4329,C0467,P053,2025-02-03,3,6402.64,1797.64,15,February,2025,1,28.08
4330,C0080,P056,2024-12-04,5,86957.25,32227.25,15,December,2024,4,37.06
4331,C0533,P090,2025-10-12,4,4689.81,1365.81,10,October,2025,4,29.12
4332,C0015,P008,2024-09-02,3,47998.06,20812.06,10,September,2024,3,43.36
4333,C0277,P010,2024-10-04,4,9041.29,2541.29,15,October,2024,4,28.11
4334,C0531,P010,2025-05-29,4,9108.64,2608.64,20,May,2025,2,28.64
4335,C0314,P047,2025-03-17,4,57830.9,25258.9,0,March,2025,1,43.68
4336,C0424,P058,2024-03-21,2,34544.27,14678.27,5,March,2024,1,42.49
4337,C0172,P060,2024-01-23,2,9257.56,2515.56,10,January,2024,1,27.17
4338,C0276,P050,2025-08-09,5,48194.15,18139.15,0,August,2025,3,37.64
4339,C0297,P057,2024-11-09,3,54334.94,23311.94,20,November,2024,4,42.9
4340,C0012,P035,2024-07-08,5,54002.74,9257.74,10,July,2024,3,17.14
4341,C0056,P065,2025-01-15,4,64913.66,22689.66,10,January,2025,1,34.95
4342,C0292,P046,2025-04-02,5,96870.07,27570.07,10,April,2025,2,28.46
4343,C0192,P086,2024-01-14,2,15534.06,2836.06,5,January,2024,1,18.26
4344,C0317,P011,2024-05-19,4,38675.93,16131.93,10,May,2024,2,41.71
4345,C0570,P023,2024-05-01,2,20040.06,5614.06,20,May,2024,2,28.01
4346,C0577,P032,2024-10-19,3,34914.08,7380.08,0,October,2024,4,21.14
4347,C0576,P081,2025-10-28,1,16211.7,7197.7,10,October,2025,4,44.4
4348,C0011,P053,2024-06-10,5,11737.29,4062.29,5,June,2024,2,34.61
4349,C0371,P026,2024-11-20,4,11825.94,4789.94,10,November,2024,4,40.5
4350,C0385,P033,2025-04-08,3,46121.18,10334.18,0,April,2025,2,22.41
4351,C0205,P064,2024-08-19,5,20550.04,6060.04,15,August,2024,3,29.49
4352,C0140,P007,2024-01-31,1,2356.78,1028.78,0,January,2024,1,43.65
4353,C0264,P090,2025-05-22,5,6521.9,2366.9,0,May,2025,2,36.29
4354,C0597,P023,2024-05-25,5,60743.15,24678.15,5,May,2024,2,40.63
4355,C0393,P015,2025-04-02,1,9623.7,1614.7,20,April,2025,2,16.78
4356,C0248,P006,2024-10-14,1,21106.56,9014.56,20,October,2024,4,42.71
4357,C0001,P062,2025-11-04,3,1956.36,393.36,10,November,2025,4,20.11
4358,C0162,P014,2025-03-19,3,72068.3,27866.3,5,March,2025,1,38.67
4359,C0010,P037,2024-09-30,5,91118.67,36503.67,10,September,2024,3,40.06
4360,C0290,P061,2024-07-17,4,7982.86,1226.86,15,July,2024,3,15.37
4361,C0332,P035,2025-12-09,2,30700.45,12802.45,0,December,2025,4,41.7
4362,C0208,P037,2024-05-31,5,77394.88,22779.88,10,May,2024,2,29.43
4363,C0571,P036,2025-04-08,2,15456.16,6564.16,15,April,2025,2,42.47
4364,C0170,P033,2025-11-29,2,36389.37,12531.37,15,November,2025,4,34.44
4365,C0463,P018,2025-04-24,3,30406.33,8908.33,5,April,2025,2,29.3
4366,C0155,P050,2025-10-23,1,7348.2,1337.2,0,October,2025,4,18.2
4367,C0544,P061,2024-06-05,1,2957.86,1268.86,10,June,2024,2,42.9
4368,C0526,P056,2024-01-26,4,76888.16,33104.16,0,January,2024,1,43.05
4369,C0392,P068,2025-11-05,3,32097.52,8523.52,20,November,2025,4,26.56
4370,C0204,P079,2025-05-10,1,1869.61,276.61,5,May,2025,2,14.8
4371,C0513,P012,2024-11-12,2,31937.63,12273.63,0,November,2024,4,38.43
4372,C0454,P051,2024-05-02,2,439.95,115.95,5,May,2024,2,26.36
4373,C0111,P031,2024-08-20,4,53794.16,7706.16,10,August,2024,3,14.33
4374,C0261,P088,2024-08-10,5,25247.92,9467.92,0,August,2024,3,37.5
4375,C0375,P067,2025-05-21,4,8616.85,2848.85,0,May,2025,2,33.06
4376,C0051,P018,2024-05-04,2,24944.58,10612.58,5,May,2024,2,42.54
4377,C0222,P061,2024-12-25,2,4714.86,1336.86,10,December,2024,4,28.35
4378,C0160,P049,2024-06-29,2,2952.71,966.71,15,June,2024,2,32.74
4379,C0247,P055,2025-08-12,1,20949.17,7351.17,5,August,2025,3,35.09
4380,C0562,P006,2024-05-10,4,80274.46,31906.46,10,May,2024,2,39.75
4381,C0018,P036,2025-11-06,3,23716.75,10378.75,10,November,2025,4,43.76
4382,C0053,P048,2024-06-22,2,9109.98,3877.98,5,June,2024,2,42.57
4383,C0085,P079,2024-08-20,2,4989.14,1803.14,15,August,2024,3,36.14
4384,C0387,P069,2025-09-09,5,88665.78,19045.78,20,September,2025,3,21.48
4385,C0201,P020,2025-01-07,5,17705.14,3690.14,10,January,2025,1,20.84
4386,C0241,P048,2024-12-28,4,16734.8,6270.8,5,December,2024,4,37.47
4387,C0219,P046,2025-03-13,2,34205.97,6485.97,15,March,2025,1,18.96
4388,C0103,P050,2025-04-25,1,8894.65,2883.65,0,April,2025,2,32.42
4389,C0083,P047,2025-07-18,4,39397.94,6825.94,0,July,2025,3,17.33
4390,C0168,P002,2025-02-02,4,13622.2,2074.2,5,February,2025,1,15.23
4391,C0068,P059,2025-06-01,5,58715.28,18870.28,0,June,2025,2,32.14
4392,C0239,P016,2025-01-25,2,39334.76,16050.76,5,January,2025,1,40.81
4393,C0078,P009,2024-05-07,1,17986.21,3172.21,15,May,2024,2,17.64
4394,C0162,P044,2025-10-22,2,26652.95,7718.95,10,October,2025,4,28.96
4395,C0136,P037,2025-11-25,5,70697.47,16082.47,20,November,2025,4,22.75
4396,C0040,P021,2025-12-24,5,78434.12,28184.12,5,December,2025,4,35.93
4397,C0401,P027,2025-11-13,1,9812.71,4288.71,15,November,2025,4,43.71
4398,C0438,P024,2025-06-30,4,18710.76,8018.76,10,June,2025,2,42.86
4399,C0042,P006,2024-07-24,3,60094.02,23818.02,15,July,2024,3,39.63
4400,C0232,P003,2024-05-14,3,63174.0,19233.0,10,May,2024,2,30.44
4401,C0274,P084,2025-12-08,2,15894.55,3538.55,5,December,2025,4,22.26
4402,C0135,P071,2025-12-30,2,12798.21,2494.21,5,December,2025,4,19.49
4403,C0156,P023,2025-09-14,5,41870.63,5805.63,0,September,2025,3,13.87
4404,C0342,P006,2024-12-20,3,47700.82,11424.82,5,December,2024,4,23.95
4405,C0551,P067,2024-06-06,5,12932.96,5722.96,20,June,2024,2,44.25
4406,C0363,P011,2025-02-18,2,14271.65,2999.65,10,February,2025,1,21.02
4407,C0489,P008,2024-12-11,1,12642.1,3580.1,20,December,2024,4,28.32
4408,C0548,P016,2025-02-02,2,32400.48,9116.48,0,February,2025,1,28.14
4409,C0247,P081,2024-09-07,2,30494.82,12466.82,15,September,2024,3,40.88
4410,C0514,P048,2025-06-28,1,4462.38,1846.38,0,June,2025,2,41.38
4411,C0384,P039,2024-10-09,1,6595.41,1623.41,15,October,2024,4,24.61
4412,C0390,P029,2025-05-12,1,5421.82,2209.82,0,May,2025,2,40.76
4413,C0325,P061,2024-11-08,3,6581.65,1514.65,20,November,2024,4,23.01
4414,C0562,P008,2024-06-01,1,14268.85,5206.85,10,June,2024,2,36.49
4415,C0450,P076,2024-08-13,1,25499.79,10738.79,0,August,2024,3,42.11
4416,C0426,P052,2025-06-04,4,35906.81,7486.81,0,June,2025,2,20.85
4417,C0324,P023,2025-08-07,3,34223.82,12584.82,5,August,2025,3,36.77
4418,C0104,P030,2024-03-05,4,42924.66,15704.66,15,March,2024,1,36.59
4419,C0037,P052,2024-02-16,3,34633.11,13318.11,15,February,2024,1,38.45
4420,C0458,P088,2024-03-15,3,12847.82,3379.82,20,March,2024,1,26.31
4421,C0306,P010,2025-01-12,2,5716.46,2466.46,0,January,2025,1,43.15
4422,C0249,P058,2024-03-14,1,14187.08,4254.08,10,March,2024,1,29.99
4423,C0591,P031,2024-12-03,1,17490.94,5968.94,10,December,2024,4,34.13
4424,C0280,P051,2025-11-17,4,859.61,211.61,20,November,2025,4,24.62
4425,C0028,P068,2025-08-29,1,11979.92,4121.92,15,August,2025,3,34.41
4426,C0301,P068,2025-07-14,2,24110.03,8394.03,15,July,2025,3,34.82
4427,C0102,P016,2024-03-02,4,64382.09,17814.09,5,March,2024,1,27.67
4428,C0140,P031,2024-01-19,4,77069.66,30981.66,5,January,2024,1,40.2
4429,C0248,P077,2025-11-13,3,41304.67,8514.67,5,November,2025,4,20.61
4430,C0267,P029,2024-04-08,1,3842.29,630.29,15,April,2024,2,16.4
4431,C0434,P035,2024-06-02,2,29063.25,11165.25,0,June,2024,2,38.42
4432,C0600,P032,2025-08-08,3,32975.81,5441.81,5,August,2025,3,16.5
4433,C0568,P084,2025-09-27,2,20248.19,7892.19,15,September,2025,3,38.98
4434,C0428,P005,2025-10-24,4,15877.47,4933.47,20,October,2025,4,31.07
4435,C0529,P031,2025-06-19,4,65163.33,19075.33,20,June,2025,2,29.27
4436,C0175,P060,2025-03-12,4,17396.42,3912.42,5,March,2025,1,22.49
4437,C0527,P068,2024-03-22,4,54395.52,22963.52,5,March,2024,1,42.22
4438,C0010,P012,2024-05-15,5,88011.56,38851.56,5,May,2024,2,44.14
4439,C0390,P047,2025-04-16,4,51262.54,18690.54,0,April,2025,2,36.46
4440,C0292,P022,2025-07-01,3,70539.62,26508.62,20,July,2025,3,37.58
4441,C0585,P003,2025-03-06,5,106838.9,33603.9,20,March,2025,1,31.45
4442,C0423,P015,2025-10-08,3,31336.02,7309.02,5,October,2025,4,23.32
4443,C0347,P044,2024-07-26,5,82129.59,34794.59,10,July,2024,3,42.37
4444,C0019,P001,2024-12-02,1,8787.7,3087.7,15,December,2024,4,35.14
4445,C0387,P083,2025-11-19,3,11944.44,2557.44,20,November,2025,4,21.41
4446,C0502,P069,2024-08-26,5,108886.18,39266.18,5,August,2024,3,36.06
4447,C0264,P014,2024-05-03,1,18330.21,3596.21,5,May,2024,2,19.62
4448,C0102,P031,2024-12-23,5,68844.79,11234.79,0,December,2024,4,16.32
4449,C0222,P020,2024-10-16,4,18779.09,7567.09,10,October,2024,4,40.3
4450,C0400,P085,2025-05-06,5,114376.79,41341.79,10,May,2025,2,36.15
4451,C0032,P009,2024-05-23,1,23882.07,9068.07,0,May,2024,2,37.97
4452,C0124,P040,2025-02-09,4,28404.91,12440.91,15,February,2025,1,43.8
4453,C0220,P033,2025-05-23,3,48347.21,12560.21,15,May,2025,2,25.98
4454,C0191,P038,2025-08-30,4,25322.92,6474.92,15,August,2025,3,25.57
4455,C0123,P061,2025-03-05,4,11824.23,5068.23,0,March,2025,1,42.86
4456,C0569,P026,2025-03-12,2,4927.58,1409.58,10,March,2025,1,28.61
4457,C0403,P081,2024-02-03,1,11871.49,2857.49,10,February,2024,1,24.07
4458,C0418,P026,2024-11-18,1,2487.86,728.86,10,November,2024,4,29.3
4459,C0244,P078,2025-08-25,2,12929.25,4047.25,0,August,2025,3,31.3
4460,C0533,P044,2025-03-12,4,67548.31,29680.31,20,March,2025,1,43.94
4461,C0229,P059,2025-03-27,5,50651.22,10806.22,15,March,2025,1,21.33
4462,C0485,P069,2025-10-27,1,17007.35,3083.35,20,October,2025,4,18.13
4463,C0460,P083,2024-08-16,3,11633.12,2246.12,15,August,2024,3,19.31
4464,C0145,P037,2025-08-30,3,42069.75,9300.75,10,August,2025,3,22.11
4465,C0324,P070,2025-01-11,4,12887.13,4919.13,5,January,2025,1,38.17
4466,C0320,P090,2024-06-13,3,3045.4,552.4,20,June,2024,2,18.14
4467,C0387,P072,2025-03-12,4,73544.48,21708.48,5,March,2025,1,29.52
4468,C0189,P042,2024-11-17,3,3567.82,828.82,0,November,2024,4,23.23
4469,C0289,P071,2025-09-27,5,34479.44,8719.44,20,September,2025,3,25.29
4470,C0573,P073,2025-09-18,5,56080.42,23020.42,10,September,2025,3,41.05
4471,C0005,P014,2025-02-27,4,81133.81,22197.81,10,February,2025,1,27.36
4472,C0077,P039,2024-09-25,4,26077.32,6189.32,10,September,2024,3,23.73
4473,C0212,P070,2025-12-27,3,9767.56,3791.56,10,December,2025,4,38.82
4474,C0515,P061,2025-09-18,3,8414.35,3347.35,10,September,2025,3,39.78
4475,C0126,P047,2025-08-26,1,11457.93,3314.93,20,August,2025,3,28.93
4476,C0429,P034,2025-12-23,2,39539.97,15421.97,5,December,2025,4,39.0
4477,C0245,P060,2024-10-18,3,13442.83,3329.83,15,October,2024,4,24.77
4478,C0402,P025,2025-02-23,2,2977.31,1023.31,10,February,2025,1,34.37
4479,C0576,P058,2024-06-24,3,34601.54,4802.54,20,June,2024,2,13.88
4480,C0394,P007,2024-12-02,2,3442.03,786.03,20,December,2024,4,22.84
4481,C0172,P021,2025-05-03,5,71509.94,21259.94,20,May,2025,2,29.73
4482,C0040,P048,2025-10-19,2,9377.9,4145.9,20,October,2025,4,44.21
4483,C0097,P037,2024-04-12,5,83490.71,28875.71,10,April,2024,2,34.59
4484,C0441,P084,2025-08-07,2,15475.9,3119.9,0,August,2025,3,20.16
4485,C0418,P047,2024-04-27,4,40190.84,7618.84,5,April,2024,2,18.96
4486,C0001,P025,2024-11-30,4,6429.03,2521.03,15,November,2024,4,39.21
4487,C0493,P011,2024-12-22,3,29327.0,12419.0,20,December,2024,4,42.35
4488,C0564,P046,2025-01-14,2,37050.34,9330.34,15,January,2025,1,25.18
4489,C0322,P041,2024-05-15,3,7304.95,2291.95,20,May,2024,2,31.38
4490,C0588,P074,2024-02-13,2,18353.37,2723.37,0,February,2024,1,14.84
4491,C0590,P037,2024-11-07,3,43608.64,10839.64,15,November,2024,4,24.86
4492,C0405,P018,2025-09-17,4,50270.5,21606.5,5,September,2025,3,42.98
4493,C0065,P020,2024-05-24,2,8511.44,2905.44,0,May,2024,2,34.14
4494,C0269,P075,2024-07-27,3,29676.87,5337.87,0,July,2024,3,17.99
4495,C0295,P020,2024-12-30,4,15322.96,4110.96,15,December,2024,4,26.83
4496,C0167,P028,2024-07-13,5,27901.31,10566.31,15,July,2024,3,37.87
4497,C0211,P065,2024-01-03,3,48405.41,16737.41,15,January,2024,1,34.58
4498,C0456,P053,2025-08-10,5,13515.28,5840.28,0,August,2025,3,43.21
4499,C0293,P060,2024-09-24,5,21776.0,4921.0,0,September,2024,3,22.6
4500,C0181,P037,2024-09-22,3,49453.59,16684.59,5,September,2024,3,33.74
4501,C0035,P076,2024-03-27,3,62339.69,18056.69,5,March,2024,1,28.96
4502,C0100,P064,2025-07-17,1,3752.43,854.43,20,July,2025,3,22.77
4503,C0121,P012,2024-10-30,3,34841.79,5345.79,5,October,2024,4,15.34
4504,C0385,P022,2024-06-10,2,37391.74,8037.74,15,June,2024,2,21.5
4505,C0419,P061,2024-07-18,2,3958.22,580.22,5,July,2024,3,14.66
4506,C0275,P048,2024-09-28,3,11359.1,3511.1,5,September,2024,3,30.91
4507,C0238,P045,2024-01-20,4,46804.91,10384.91,0,January,2024,1,22.19
4508,C0028,P073,2025-08-16,3,25802.55,5966.55,15,August,2025,3,23.12
4509,C0375,P043,2025-07-07,4,38643.67,12495.67,15,July,2025,3,32.34
4510,C0481,P030,2025-12-28,1,7970.26,1165.26,10,December,2025,4,14.62
4511,C0026,P042,2025-01-25,2,2775.34,949.34,10,January,2025,1,34.21
4512,C0334,P035,2025-10-31,5,79356.2,34611.2,5,October,2025,4,43.61
4513,C0542,P020,2025-03-24,1,4401.58,1598.58,15,March,2025,1,36.32
4514,C0547,P020,2024-07-11,3,10022.41,1613.41,10,July,2024,3,16.1
4515,C0534,P086,2024-02-29,1,8548.06,2199.06,10,February,2024,1,25.73
4516,C0182,P017,2024-02-18,2,1576.32,362.32,10,February,2024,1,22.99
4517,C0255,P056,2025-09-16,2,27480.84,5588.84,20,September,2025,3,20.34
4518,C0356,P047,2024-07-04,3,34796.2,10367.2,10,July,2024,3,29.79
4519,C0578,P077,2024-07-22,4,71637.15,27917.15,5,July,2024,3,38.97
4520,C0066,P062,2025-09-30,2,1288.7,246.7,5,September,2025,3,19.14
4521,C0142,P006,2024-05-17,2,27958.1,3774.1,0,May,2024,2,13.5
4522,C0567,P045,2024-08-08,3,38536.75,11221.75,0,August,2024,3,29.12
4523,C0340,P043,2024-01-23,2,22494.86,9420.86,5,January,2024,1,41.88
4524,C0388,P011,2025-04-24,2,14408.15,3136.15,15,April,2025,2,21.77
4525,C0264,P067,2025-11-17,4,6887.1,1119.1,0,November,2025,4,16.25
4526,C0077,P067,2024-01-11,4,9570.0,3802.0,10,January,2024,1,39.73
4527,C0190,P005,2025-05-04,4,18674.15,7730.15,5,May,2025,2,41.39
4528,C0444,P033,2024-09-12,5,92239.49,32594.49,10,September,2024,3,35.34
4529,C0034,P071,2024-08-03,1,6506.02,1354.02,10,August,2024,3,20.81
4530,C0357,P002,2024-08-24,1,3466.87,579.87,5,August,2024,3,16.73
4531,C0069,P080,2025-05-14,5,80229.55,27149.55,10,May,2025,2,33.84
4532,C0260,P045,2024-10-04,2,23722.93,5512.93,5,October,2024,4,23.24
4533,C0287,P045,2024-10-30,2,21493.87,3283.87,20,October,2024,4,15.28
4534,C0576,P031,2024-01-17,4,55041.33,8953.33,20,January,2024,1,16.27
4535,C0063,P035,2024-06-16,1,12933.47,3984.47,5,June,2024,2,30.81
4536,C0595,P001,2024-02-29,2,15278.71,3878.71,10,February,2024,1,25.39
4537,C0246,P018,2024-09-22,4,48135.76,19471.76,15,September,2024,3,40.45
4538,C0517,P064,2025-05-02,5,21020.22,6530.22,0,May,2025,2,31.07
4539,C0406,P018,2025-02-27,4,38946.48,10282.48,10,February,2025,1,26.4
